label,sentence
1," Larger bottle (750?).  Pours a deep amber color with a medium off white head with good lacing.  The aroma is yeast, fruit, vinous, caramel malt.  The flavor has more yeast, vinous, moderately sweet caramel like malt, and other fruits.  Dry, somewhat  fruity finish.  This is decent enough, but probably wont revisit anytime soon.
"
1," Tasted on 07-05-07 at 65 F in my trappist glass. Pours a nice opaque ruby brown with a 1 finger off white head that fades quickly. Light hops, malt, a hint of grapes, cherry, and a bit of oakiness to the nose. Taste is of cherry, grapes, and oak. Aftertaste of malt, dry yeast, wheat, and buble gum. A watery-medium body with a bit of a fizzy feel. This basically feels like a watered down version of Chimay Blue. Its alright, but not something I would search for.
"
1," Bottle.	Clear golden coloured with a small white head.	Sweet aroma of malts, grain and hay.	Sweet flavour of malts, hay and hops with grainy notes.	Hoppy finish.
"
1," Clear dark red colour, big white head. Fruity aromas. Sweet and fruity tastes as well. All in all, a nice, affordable beer.
"
1," JAN 16, 2007 On tap at the Chattanooga location. Light pale golden appearance, little to no head; bit of a wet paper bag aroma. Has a tad bit of a sweet honey flavor to it, otherwise typical lager flavor. About par for a brewpub light - brewed for the masses. Earlier Rating"
1," Bottle at Papss - Thanks. Cloudy golden - white head. Banana, berries, wheaty, sharpness, orange, yeasty,citrus, fruity, caramel, light acid. v.
"
1," At first whiff, dry and woody, but subsequent pulls reveal more sweetness and hints of considerable alcohol. Very dark reddish brown body with plenty of large, floating sediment. Color is very similar to the ""red"" color of the label, so close in fact that it must have been made that way purposefully. Average-sized to large, off-white head that is slow to dissipate. Not much lace. Initial mouthfeel tastes identically to the aroma. After a couple of sips I detected a delecatable buttery component. Wonderfully pleasant and balanced; my initial impression that this brew was pedestrian proved wrong; it is really nice. Not as carbonated a mouthfeel as a lot of Belgians. Nectar. This would be a great beer to replace the customary bottle of wine as a gift when attending a party.
"
1," 341 ml bottle from The Beer Store (part of Winter Mixer). Pours a clear dark orange with small white head.  Aroma is definitely mandarin orange slightly sweet, but with a little peel-like sourness as well as some cereal grains.  Taste is semi-sweet mandarin orange-like flavour not so sweet as to be classic soda pop-ish (the Orangina comment is bang on) with some grainy malt.  Fine, but strong carbonation.  Not great, but probably my favourite of the mixer in that it was at least a little different.  I have to say though if the Winter Mixer has a mandarin orange beer, a lime beer and a pale lager, what does the Summer Mixer have?
"
1, Fass 	Noten
1," 750 corked n caged bottle 2010 vintage- The cork popped out like a champagne cork, massively pressurized- Pours cloudy dark orange with a suprisingly thin head and poor lacework. The aroma makes up for the appearance, its Belgian sugar, yeast, banana, and tart. The flavor is also sugar, not too tart, figs, banana, clove, smooth and sessionable. The body is full to medium, carbonation is high. Overall I was kind of let down, there is no denying this is a world class beer, but I have to admit I had higher expectations.
"
1," On tap at the brewpub. Dark for the style - hazy caramel color, thin ring for a head. Weak nose, anise, caramel, some nutty notes. Seems under-hopped for an IPA. Light citrus flavors, some anise notes. Strange, but enjoyable.
"
1," Color is the dull red-brown of autumn oak leaves. Small but insistent ecru head. Promising aromas of candi sugar, spice (nutmeg/clove/anise), candied fruits, chocolate-covered raisins. Flavor is complex, but eludes an accurate description; the closest I can get is amber malts, dark rye bread, almost-chocolate, fig, mineral water, and a very light acidity. Some (noble?) hop bitterness rears its head and then fades away in the effervescent, fluffy mouthfeel. Finishes dry with an aftertaste that is vaguely chocolate, lightly peppery and nutmeggy, cocoa powder, and... fresh parsley? Tastier than blue or white label, in my opinion. I could imagine pairing this with turkey or pulled porked, with mole sauce.
"
1," From a plastic barrel at Reading Beer Festival, day 2, on 1 May 2009. Labelled as Oakwood Medium Perry but I guess this is the same stuff. Pale orange pulpy colour. Sweetish and slightly rubbery. Otherwise juicy and fruity. Pleasant drinking, if not very challenging.
"
1," Dark brown with a 1 finger head that dissapates in 5 minutes to a light glaze.  Zig zagged lace along the entire glass.  Raisin, smoked wood, fruity smell that has so much going on in this beer.  Just like the description; it tastes like it smells.  Raisins, smoked wood, herbs and spices.  It is very complex and smooth.  Feels just right as it hits the tongue and all the way to the finish.  This beer is a perfect example of why I love Trappists.  Outstanding!
"
1," The Zwickel is definitely this breweries best beer that is made on a regular basis.  A bit of hop flavor comes through that I have not been able to detect as much in their other beers.  There is not nearly as much diacetyl as the other beers, which really helps the overall flavor.  The diacetyl in fact is barely perceptible (I may even be imagining that I can taste it).  This beer has a slight haze to it and to my mouth is quite a bit rounder tasting than the corresponding pils.
"
1," Bottle 33cl. @ home.Clear light yellow orange color with a small to average, frothy - fizzy, fair lacing, fully diminishing, white head. Aroma is light to moderate malty, grain, toasted, sweet malt, perfume - spicy. Flavor is moderate sweet and light light bitter with a average duration. Body is light to medium, texture is watery, carbonation is soft. [20081117]
"
1," Bottle - Pours dark copper with an off white head. Smells yeasty with some light spice (cloves, nutmeg) and a nice, subtly sweet breadiness. The taste is lightly spiced bread, a touch of honey sweetness, and a dry, yeasty finish. Smooth, balanced, and wonderful, this is my favorite between Chimay White and Blue. I find the other two to be too bitter and sharp, but this is pure silk.
"
1," So mistaknly rated this thinking it was the Irish Red. Guess I should have paid more attention. Ooops. Well I cant figure out how to delete a rating....so Ill just give it the average.
"
1," Chimay (bleu) grand reserve smells of fruit ( plums, black cherries and raspberries) and spices ( clove and cinnamon). The head is tan and fades without leaving much lacing. The taste is rich, plummy, and wine-like. I detected no obvious presence of either hops or malt. This beer is less sweet than Chimay red. The 9% alcohol content is not  readily detectable in the flavor,  but is nonetheless felt as one slowly drains the bottle. This is definitely one to nurture and savor. I enjoyed it with aged cheese.
"
1," Bottle. Poured a murky copper with a tan head. Has a hop and fruity aroma. Has a mild roasty taste, with a hop finish.
"
1," (Bottle 50 cl) Clear amber with a creamy, beige head leaving some laces. Lightly sweet aroma of caramel. Fairly full-bodied with vague accents of sweet caramel malt. Very discreet, hoppy finish. Quite a pleasant, easy drink. 190206
"
1," Dark brown with a stable, off-white head. Spicy yeast and sweet caramel aroma.Flavours are sweet with chocolate,raisins, spicy yeastiness. Full body. It is a great beer, though I would not worship it.
"
1," Rich copper/ red colour with a thick white head. Fruity aroma with hints of spice and pepper. Malty, fruity cherry/plum character with spicy vinious finish.  Good dry/ bitter mouthfeel with a hearty carbonation. A very pleasant beer.
"
1," Bottle 500ml.Clear medium yellow colour with a average, frothy, good lacing, mostly lasting, white head. Aroma is moderate malty, cereal, grass - silage, light grain. Flavour is moderate to light light heavy sweet and light light bitter with a average to long duration, sweet malt, sweet grain, sweet grass, gives a sweet beer ! Body is medium, texture is oily to watery, carbonation is soft. [20111127]
"
1," From Hi-Time Wine Cellars. Golden body, sizeable head. Grainy aroma. Grassy and hoppy flavour. Skunky in the finish. Okay.
"
1," Its fine, but Im not sure whats the bee eff dee with this one.  Breakfast, anyone?
"
1," Bottle dan picked up on his bach party extended weekend then shared on his wedding week. Pours deep dark ruby. Nose is sweet smooth apple and red fruit. Flavor has some roasted malt, more dark red fruit, a little bitterness, and an overall bitter bite. Pretty strong and harsh.
"
